,id,created_at,retweet_count,user_screen_name,user_followers_count,user_location,Hashtags,text
429,1113553047697940480,2019-04-03 21:25:10,107,xluvmyshawnie,621,"Toronto, Ontario",[],"RT @xKittyMendes: Shawn wygląda tu jakby się modlił, żeby nie umarł przez smog w Krakowie"
430,1113540470259560448,2019-04-03 20:35:11,2,ISECS_PL,23,Warszawa,"[{'text': 'OZE', 'indices': [112, 116]}, {'text': 'smog', 'indices': [128, 133]}]","RT @Piotr_Stepinski: Dzisiaj w Centrum Prasowym PAP odbędzie się prezentacja raportu ,,Wykorzystanie potencjału #OZE w walce ze #smog na ob…"
431,1113524750377156610,2019-04-03 19:32:43,0,imieslowy,702,,[],widzicie co ten smog robi z ludzmi biedacy
432,1113508111980093442,2019-04-03 18:26:36,0,PLinBelgium,2016,Belgium,"[{'text': 'Bruksela', 'indices': [75, 84]}]",Wernisaż wystawy polskich artystów „Stop Smog” w Domu Polski Południowej w #Bruksela. @ProSilesia
433,1113501079822589952,2019-04-03 17:58:39,0,otherwise_anoth,691,,[],@luvhazzandlou @_meowismendes @dreamcometrueej SAME NIECH MI KTPS TP WYŚLE TEN SMOG W KRK MIAL W SOBIE Coś NA UYRATE PAMIECI
434,1113489999125778433,2019-04-03 17:14:38,0,bob_belze,1,,"[{'text': 'pincetplus', 'indices': [17, 28]}, {'text': 'alkoholizm', 'indices': [29, 40]}, {'text': 'dziurabudzetowa', 'indices': [41, 57]}, {'text': 'deficyt', 'indices': [58, 66]}, {'text': 'diesel', 'indices': [67, 74]}, {'text': 'smog', 'indices': [75, 80]}]",@Wyborcza_Krakow #pincetplus #alkoholizm #dziurabudzetowa #deficyt #diesel #smog i tyle w temacie.
435,1113482073526947843,2019-04-03 16:43:08,0,xmendes99,697,Mendes Army | Poland 🇵🇱,[],@nevercarexo @shawn_polska Za duży smog
436,1113477821018640384,2019-04-03 16:26:14,0,Basia68727013,5,,[],@dobruk3 Nawet smog już nie ten sam…
437,1113462742650896385,2019-04-03 15:26:19,1,jpjurczak,2234,"Kristiansand, Norge",[],Smog po PIS-owsku i po zagranicznemu.
438,1113443856207552519,2019-04-03 14:11:16,0,k_o_d_e_r_k_a_1,1335,,[],"@DLiczbinska Jakby mało wycięli za tego pajaca Szyszki!!! Smog, globalne ocieplenie a durnie wycinają zdrowe drzewa!!!"
439,1113435309457461250,2019-04-03 13:37:19,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [79, 88]}, {'text': 'środowisko', 'indices': [89, 100]}, {'text': 'natura', 'indices': [101, 108]}]",Codzienny raport smogowy – 3.04.2019 - przez @swiatoze #ekologia #środowisko #natura…
440,1113431235857145856,2019-04-03 13:21:07,1,wojnaw,68,,[],"RT @Lukasz_Najder: @markiewkatomasz do tego denialista klimatyczny, fanatyk broni, autofil, który twierdził, że smog wymyślił antypis. i, c…"
441,1113429717846253568,2019-04-03 13:15:05,0,InnowacjeN,158,"Warszawa, Polska",[],"Opracowano łąkę antysmogową, pozwalającą zredukować zanieczyszczenia w powietrzu. Metr ziemi obsadzony specjalną mi…"
442,1113426891854290944,2019-04-03 13:03:52,0,twojapogoda,2998,Warszawa,[],Smog już Cię nie zaskoczy. Teraz sprawdzisz aktualną jakość powietrza we wszystkich gminach w Polsce! Zobacz:…
443,1113425436250398720,2019-04-03 12:58:05,0,emzetkaesowiec,77,"Gdynia, Polska",[],@AdamGodlewski Acha w Katowicach przerzedził się Smog i się rozwiało wyjaśniło
444,1113424543786336257,2019-04-03 12:54:32,0,wPolscepl,8136,,"[{'text': 'Wojas', 'indices': [41, 47]}]",KIEDY SMOG PRZESTANIE NAS ZABIJAĆ? Maria #Wojas dla @wPolscepl: Temat smogu został nagłośniony 2-3 lata temu przez…
445,1113422738188795905,2019-04-03 12:47:21,0,wPolscepl,8136,,"[{'text': 'Samoliński', 'indices': [50, 61]}]","KIEDY SMOG PRZESTANIE NAS ZABIJAĆ? Prof. Bolesław #Samoliński dla @wPolscepl: Ludzkość się rozrasta, technologiczni…"
446,1113422328732553216,2019-04-03 12:45:44,0,piotrmiecz,365,,"[{'text': 'Warszawa', 'indices': [51, 60]}, {'text': 'smog', 'indices': [61, 66]}, {'text': 'pożar', 'indices': [67, 73]}]",coś tam palicie w Warszawie? czy jakiś kopciuch? #Warszawa #smog #pożar?
447,1113418423890055169,2019-04-03 12:30:13,0,wPolscepl,8136,,[],"KIEDY SMOG PRZESTANIE NAS ZABIJAĆ? Co powoduje smog, dlaczego jest tak groźny, jak z nim walczyć? @MaciejFreeWolny…"
448,1113414386067169280,2019-04-03 12:14:10,1,marekapa,902,yo tukey yest,[],"Nie myję się (oszczędność wody i eliminacja detergentów), chłepczę wodę z kałuż, nie jem bananów z uwagi na spalani…"
449,1113413878787051520,2019-04-03 12:12:09,0,B2Biznes,61,Warszawa,[],W debacie dotyczącej smogu na ogół pomijamy wieś.
450,1113413854975885313,2019-04-03 12:12:03,0,AgataKowalskaTT,3535,,"[{'text': 'smog', 'indices': [49, 54]}]",@rowerowesygnaly Policzmy produkowane decybele i #smog.
451,1113400278450094080,2019-04-03 11:18:07,0,lunananie,288,閆桉 姚明明 徐明浩 李振宁 李永钦 全圆佑 文俊辉~,[],@delicathanie sksksksksk nie nie ja malopolska:// smog i te sprawy
452,1113397992667664384,2019-04-03 11:09:02,0,ARokowska,241,"Kraków, Polska",[],@sciolka_lesna @tvn24 Nie wiem jak u was ale Kraków zawdzięcza smog Majchrowskiemu i jego lewicowej ekipie. Konsekw…
453,1113387963440934913,2019-04-03 10:29:10,1,Radjo16,423,"Wrocław, Polska",[],"RT @FundacjaIRME: Opracowano łąkę antysmogową, pozwalającą zredukować zanieczyszczenia w powietrzu. Metr ziemi obsadzony specjalną mieszank…"
454,1113377745625649153,2019-04-03 09:48:34,0,moja_polska,0,,"[{'text': 'MojaPiątka', 'indices': [24, 35]}]","@PremierRP @MorawieckiM #MojaPiątka godne życie dla Niepełnosprawnych, SOR, Lekarze i Pielęgniarki, Smog, Nauczyciele"
455,1113377699039514624,2019-04-03 09:48:23,0,BEATA_SO,1207,"Łódź, Polska",[],@PrawyPopulista Palił swoje czy ukradzione ??? Je$li swoje....to chyba za ...smog mandat ??
456,1113371691768516610,2019-04-03 09:24:31,1,Lukasz_Najder,2631,,[],"@markiewkatomasz do tego denialista klimatyczny, fanatyk broni, autofil, który twierdził, że smog wymyślił antypis.…"
457,1113370257639526400,2019-04-03 09:18:49,0,SwiatOZE,301,,[],"Powietrze umiarkowanej jakości, gorsze - tradycyjnie na południu kraju. W pyle duszą się także mieszkańcy kilku mni…"
458,1113369764292890624,2019-04-03 09:16:51,0,zulu39801728,36,,[],@wroclaw_info czy jest tu jakiś Smog ?
459,1113369630352007168,2019-04-03 09:16:19,0,FilipKochan,1241,,[],@k_berenda @twojsacz_pl @liczbynieklamia @nowemedia24 @WorldBankPoland @PONowySacz @Jacek_Gwozdz @Piechocinski…
460,1113369165224665088,2019-04-03 09:14:29,0,domin_smog,25,,[],"@RGwiazdowski To raczej problem JK z poczuciem i lokowaniem zaufania. Każdy, komu cokolwiek powierza musi mieć kono…"
461,1113365642378395648,2019-04-03 09:00:29,1,WIOSKrakow,35,,[],Analiza @WIOSKrakow na temat jakości powietrza w Krakowie. Czytaj na naszej stronie:
462,1113363140119547904,2019-04-03 08:50:32,6,KostkaOlga,1564,Poland,"[{'text': 'RadaMiasta', 'indices': [128, 139]}]",RT @patryk_bialas: 🔥 Działania antysmogowe w Katowicach wymagają zdecydowanego przyspieszenia‼Oto moje wystąpienie na ostatniej #RadaMiasta…
463,1113357400453591041,2019-04-03 08:27:44,0,Jacek_Zimoch,270,"Wrocław, Polska","[{'text': 'Smog', 'indices': [49, 54]}]","Coder Dojo, Akademia BIZnES Class, Biznes kontra #Smog czy Dwa Sektory – Jedna Wizja - to tylko część inicjatyw…"
464,1113348168245080064,2019-04-03 07:51:02,1,gazetaprawnapl,58171,"Warszawa, Polska",[],"Pawłowski: Polaku, wybierz, co cię zabije – smog czy zimno [KOMENTARZ]"
465,1113343624950026240,2019-04-03 07:32:59,6,Ecology_now,631,Polska,[],RT @m_kokoszkiewicz: Na razie ok. 350 km będzie polewanych co tydzień. To już znaczny wzrost i krok w dobrym kierunku Nadal to za mało. Pol…
466,1113343573380993024,2019-04-03 07:32:47,0,Innovenergy,138,"Wrocław, Poland","[{'text': 'CzystePowietrze', 'indices': [8, 24]}]",Program #CzystePowietrze ruszył na dobre. Pamiętajmy o zabezpieczeniu nowych (i starych) urządzeń grzewczych przed…
467,1113343220258418688,2019-04-03 07:31:23,6,patryk_bialas,1247,"Górny Śląsk, Polska",[],🔥 Działania antysmogowe w Katowicach wymagają zdecydowanego przyspieszenia‼Oto moje wystąpienie na ostatniej…
468,1113333796173221888,2019-04-03 06:53:56,0,ankam50,211,PL,[],"@komarowiczm @PabloMo09825801 Mniej wyborczej i tvn oraz opinii komunistów, a więcej własnego rozumu by się panu pr…"
469,1113332101540208640,2019-04-03 06:47:12,0,Nikita_blog_MFM,357,Polska,[],"@Polsport @MichalTrelaBlog Cóż, okazuje się, że niektórym bryza w Gdańsku raczej nie służy... Za to krakowski smog - i owszem ;)"
470,1113327043775799297,2019-04-03 06:27:06,0,smog_wawerski,270,"Warszawa, Polska",[],Mieszkańcy nieświadomi zmian prawnych po 1 września 2019r. Ponad połowa nie zna daty wejścia w życie zakazu spalani…
471,1113315896586592256,2019-04-03 05:42:48,0,macdac,14405,Warsaw,[],Program Smog+
472,1113302609207623680,2019-04-03 04:50:00,0,bob_belze,1,,"[{'text': 'hajcujemy', 'indices': [39, 49]}, {'text': 'harrypotter', 'indices': [50, 62]}, {'text': 'smog', 'indices': [80, 85]}]",@KrzysztofBrejza Ten pan chyba za duzo #hajcujemy #harrypotter i się ma wdychal #smog :)
473,1113291695079219200,2019-04-03 04:06:38,0,AltiLeszczynska,375,Poland,[],Dzisiaj o 18.30 zapraszam do The South Poland House w Brukseli w Belgii na wernisaż zbiorowej wystawy Atiny „Stop!S…
474,1113224557803003905,2019-04-02 23:39:51,0,sciolka_lesna,26,,[],"@ARokowska @tvn24 Wiedziałem, stąd ten smog i ludzie giną w męczarniach na przystanku czekając na autobus 🚌albo tramwaj 🚋"
475,1113223673119485952,2019-04-02 23:36:21,0,DarthLexus,132,"Kraków, Polska",[],"Najlepszy komentarz. ""Już wszystkich pojebało. Jedni książki palą bo ""To dzieło szatana "", drudzy dzwonią bo to s…"
476,1113210710329307136,2019-04-02 22:44:50,0,disgusssting,395,daleko stąd,[],@becauseihadxyou Lost in Smog chyba
477,1113192261041389569,2019-04-02 21:31:31,0,sluzcywilnainfo,684,Polska,[],@MarcinKawka Ze wsi jestem. Z północno-zachodniej prowincji. Sporo lasów w okolicy. Ilekroć wychodzę z centralnego…
478,1113191034442452992,2019-04-02 21:26:39,0,konsTYtucJApl,1303,,[],NYC wprowadza opłatę $11 za wjazd samochodem na część Manhattanu
479,1113188681291005952,2019-04-02 21:17:18,0,moja_polska,0,,"[{'text': 'MojaPiątka', 'indices': [0, 11]}]","#MojaPiątka Niepełnosprawni, SOR, Lekarze i Pielęgniarki, Smog, Nauczyciele"
480,1113180407560896512,2019-04-02 20:44:25,0,Philipiak,79,,"[{'text': 'smog', 'indices': [47, 52]}, {'text': 'czystepowietrze', 'indices': [53, 69]}, {'text': 'czystemiasto', 'indices': [70, 83]}, {'text': 'alergia', 'indices': [84, 92]}, {'text': 'zdrowie', 'indices': [93, 101]}]",Zadbaj o powietrze w swoim domu. Air master 👍👍 #smog #czystepowietrze #czystemiasto #alergia #zdrowie…
481,1113174102108516352,2019-04-02 20:19:22,0,hubniz,60,,"[{'text': 'SMOK', 'indices': [0, 5]}]",#SMOK Smog jest ważniejszy
482,1113164383105028097,2019-04-02 19:40:45,7,AwaWronska,11,,[],"RT @MSzuldrzynski: Skoro inne argumenty nie działają, może by zaapelować do tego księdza, co palił książki, że spalanie papieru wywołuje pa…"
483,1113163347472596992,2019-04-02 19:36:38,0,CZUJNEOKO,476,,[],"Zimą rządził w Polsce smog, przyszła wiosna i rządzi smok. Co za kraj..."
484,1113162269997895680,2019-04-02 19:32:21,9,iamblackrose94,1184,Kerguelen Islands,[],RT @pierdupierdu_x: Onie XdDdDdD cala chmura pefrum wyprze smog PRZEPRASZAM MUSIALAM
485,1113153142475063303,2019-04-02 18:56:05,0,LukWoz1992,14,"Gdańsk, Polska",[],"@_kaczorowski A ekoterroryści mówili, że smog jest tylko w dużych miastach 😂"
486,1113152474867806208,2019-04-02 18:53:26,0,SzyBart,94,Polska,[],Smog w Gdyni.
487,1113147544790601729,2019-04-02 18:33:50,2,qkssnalp,96,twoje serduszko,[],"RT @_theaftertaste: @bringitbackxx ""Nic nie widzę przez ten smog"""
488,1113137224856600577,2019-04-02 17:52:50,1,smog_wawerski,270,"Warszawa, Polska",[],"W Wawrze w 2019r tylko 5 z 45 budynków zostanie przyłączonych do sieci gazowej (w tym 4 to budynki, które miały być…"
489,1113134114616602624,2019-04-02 17:40:28,7,abyczewska,1477,,"[{'text': 'smog', 'indices': [42, 47]}]","RT @GrzybAndrzej: O czystym powietrzu bez #smog'u i czystej energii dla Polski, dla Wielkopolski, dla zdrowia nas wszystkich –z @JerzyBuzek…"
490,1113128620032233477,2019-04-02 17:18:38,2,twjedrzejczyk,1197,"Gdańsk, Polska",[],"RT @mart_markiewicz: Dlaczego właściwa jakość powietrza jest ważna, a smog nie jest wyimaginowanym problemem. Wystarczy spojrzeć na mapę Eu…"
491,1113125019985629189,2019-04-02 17:04:20,0,boombaija,634,mama mia land,[],@bxanexx Ty coś czujesz przez ten smog?
492,1113124860098760705,2019-04-02 17:03:42,0,_Beavis77,367,,[],@NiesfornyKot @zKaszebe Smog a sprawa polska.
493,1113122207247499264,2019-04-02 16:53:09,0,moja_polska,0,,"[{'text': 'MojaPiątka', 'indices': [11, 22]}]","@PremierRP #MojaPiątka Niepełnosprawni, SOR, Lekarze i Pielęgniarki, Smog, Nauczyciele"
494,1113121033417101312,2019-04-02 16:48:29,0,jakubwiech,2406,"Warszawa, Mazowieckie",[],"Zaprzyjaźnieni kierowcy donoszą, że przy wjeździe do Warszawy od strony Woli stoi billboard parodiujący hasło…"
495,1113120912025554949,2019-04-02 16:48:00,0,givemethisjuice,4686,pierwiastek z delty,[],"@mordeczka_jol Mi smog nie przeszkadza, lubie te maski na twarz no chyba wiesz o co chodzi xD i chetnie bym w takie…"
496,1113117466144772097,2019-04-02 16:34:19,0,wPolscepl,8136,,"[{'text': 'ZapowiedźwPolsce', 'indices': [0, 17]}, {'text': 'GorącePytania', 'indices': [18, 32]}]",#ZapowiedźwPolsce #GorącePytania: @MaciejFreeWolny Kiedy smog przestanie nas zabijać? Godz. 12:00
497,1113116318646009856,2019-04-02 16:29:45,1,MK24425195,7,,"[{'text': 'Warszawa', 'indices': [14, 23]}, {'text': 'ZTM', 'indices': [87, 91]}]",RT @kamkulpa: #Warszawa 🔴Smog❗ 🔴Słaba jakość transportu publicznego ❗ 🔴80% rabatu od #ZTM na reklamy w czasie kampanii dla KO❗ A Warsza…
498,1113114471424253955,2019-04-02 16:22:25,0,AHamankiewicz,14,"Warszawa, Polska",[],"@Aleksandra_096 @TwardoszJulia Dżizas, jeszcze będzie tu wyjeżdżała z takimi wyświechtanymi sloganami... Czy to ten…"
499,1113113073441804288,2019-04-02 16:16:52,0,ModanaurodePL,180,"Warszawa, Polska","[{'text': 'dieta', 'indices': [71, 77]}, {'text': 'stres', 'indices': [78, 84]}, {'text': 'zdrowie', 'indices': [85, 93]}, {'text': 'smog', 'indices': [94, 99]}]",Jak będziesz wyglądać za 20 lat pod wpływem czynników cywilizacyjnych? #dieta #stres #zdrowie #smog Mieszkańcy War…
500,1113105798383665157,2019-04-02 15:47:57,2,mart_markiewicz,1493,Warsaw,[],"Dlaczego właściwa jakość powietrza jest ważna, a smog nie jest wyimaginowanym problemem. Wystarczy spojrzeć na mapę…"
501,1113101136536461314,2019-04-02 15:29:26,0,pawel_boron,31,Polska,[],@tvpiKorea Też mnie to zawsze dziwiło. Pewnie dbali o środowisko. Spalenie pomalowanych lakierem mebli mogłoby spowodować smog.
502,1113097774336303104,2019-04-02 15:16:04,0,AWyciszkiewicz,239,Brooklyn NY / Naples FL,[],@Pazdziernikowa Wygląda bardziej jak smog ...
503,1113090463043670016,2019-04-02 14:47:01,0,EZM72,178,"Warsaw, Poland",[],"Radio Katowice o naszej konferencji Powstrzymać smog. Wyzwania i rozwiązania dla Polski, dziękujemy!…"
504,1113088614714535936,2019-04-02 14:39:40,0,chlopzmazur78,2121,,"[{'text': 'SMOG', 'indices': [62, 67]}, {'text': 'potwierdzoneinfo', 'indices': [69, 86]}]","@AC_Sobol @pisorgpl Myślę, że zaraz napiszą, iż to chodziło o #SMOG #potwierdzoneinfo"
505,1113088247599640578,2019-04-02 14:38:13,0,Skilenstein,129,"Warsaw, Poland","[{'text': 'branding', 'indices': [60, 69]}]",@codewisecom You are in Kraków. Smog masks are a must have. #branding
506,1113085376112050176,2019-04-02 14:26:48,2,kmksiezopolski,376,Warszawa,[],@mac_podo @Piotr_Stepinski @JerzyBuzek @alarm_smogowy @ISECS_PL @MinEnergii Proszę pokazać dokładne obliczenia a ni…
507,1113084562823839745,2019-04-02 14:23:34,0,SikorskiAw,317,"Mazowieckie, Polska",[],@trajkonik Dobrze. Ok. A smog?
508,1113084021947424768,2019-04-02 14:21:25,0,hajlajf13,2344,"Tychy, Polska",[],"Pogoda na Polsacie: ""na Górnym i Dolnym Śląsku nie będzie zbyt mocno wiało, ale przydałoby się, bo to rozwiewa smog"". ❤️"
509,1113081453263405056,2019-04-02 14:11:13,18,Hanna05075731,319,Polska,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [83, 108]}]","RT @xfallin_inshawn: Jeszcze nigdy się tak nie cieszyłam, że będę wdychać ten smog #ShawnMendesTheTourKrakow"
510,1113079106529300480,2019-04-02 14:01:53,8,mhxlov,399,,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [54, 79]}]",RT @mendeska0: SHAWN WDYCHA TEN SAM SMOG CZUJECIE TO #ShawnMendesTheTourKrakow
511,1113071632510320641,2019-04-02 13:32:11,0,Grziwan,88,,[],@RafalWos @se_pl Działa potężne lobby właścicieli galerii handlowych. Dziwi dlaczego ekolodzy nie poprą wolnych ni…
512,1113065915472441344,2019-04-02 13:09:28,0,smog_wawerski,270,"Warszawa, Polska",[],@SMWarszawa Czy @SMWarszawa przekazuje i w jakiej formie taką informację?
513,1113065311530508291,2019-04-02 13:07:04,0,Bartman88734747,120,,[],Taki smog pod Mszczonowem ⬇️⬇️⬇️⬇️⬇️
514,1113059747052187649,2019-04-02 12:44:58,0,LukSzam,27,,[],@fullconvergenza @jwojc Tak głupiego uzasadnienia dyktatury kierowców wobec pieszych jeszcze nie czytałem To jest w…
515,1113045781508972544,2019-04-02 11:49:28,0,KSmolnicki,346,"Wrocław, Dolnośląskie",[],@Wozny3 @MPiT_GOV_PL @UrynowiczTomasz @malopolskaPL @JEmilewicz Przydałaby się też pomoc techniczna dla Nowej Rudy…
516,1113039771964788736,2019-04-02 11:25:35,9,pierdupierdu_x,6542,Larry Always In My 1D Heart,[],Onie XdDdDdD cala chmura pefrum wyprze smog PRZEPRASZAM MUSIALAM
517,1113037374286491648,2019-04-02 11:16:03,0,OnetWiadomosci,30228,Polska,[],Smog problemem wsi. Potrzebne dodatkowe wsparcie finansowe
518,1113032120103067648,2019-04-02 10:55:11,0,ROZCZAROWANlE,1795,hell,[],"w sumie spójrzcie ma to z drugiej strony, krk jest cały w smogu a shawn jesy piosenkarzem i głos to jest jego przed…"
519,1113032038314110977,2019-04-02 10:54:51,0,ButekNaFejsie,358,Polska,[],@MiastoJestNasze a potem zdumienie że jest smog
520,1113031585039900674,2019-04-02 10:53:03,2,szczecinska_v,86,"Poznań, Polska","[{'text': 'ShawnMendesTheTourKrakow', 'indices': [79, 104]}]","RT @cabeyoomoon: Jak się czujecie z myślą, że wdychacie ten sam smog co Shawn? #ShawnMendesTheTourKrakow"
521,1113030744589393920,2019-04-02 10:49:43,2,cabeyoomoon,7658,#gossipgirlssquad,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [62, 87]}]","Jak się czujecie z myślą, że wdychacie ten sam smog co Shawn? #ShawnMendesTheTourKrakow"
522,1113030065498001408,2019-04-02 10:47:01,0,TerazSrodowisko,1378,"Warszawa, Polska",[],Europejski Fundusz Rozwoju Wsi Polskiej (EFRWP) przedstawił w poniedziałek swój najnowszy raport pt. „Wykorzystanie…
523,1113029302218604544,2019-04-02 10:43:59,0,K0nsternacja,855,,[],"Smog to ogromne wyzwanie, nie slogan, @AndzejSzejma doskonale to rozumie."
524,1113027422985904128,2019-04-02 10:36:31,6,m_kokoszkiewicz,1241,Polska,[],Na razie ok. 350 km będzie polewanych co tydzień. To już znaczny wzrost i krok w dobrym kierunku Nadal to za mało.…
525,1113025148439932928,2019-04-02 10:27:29,0,Viverna28,826,"Kraków, Polska",[],"@mendeska0 @vvnieznajoma Niee, o tylko smog. Cieszcie sie ze jest cieplo bo im zimniej tym gorzej smog cuchnie xD"
526,1113018422860840961,2019-04-02 10:00:45,0,airborell,1514,,[],"@Pawe60068800 @BartoszczePL @kosik_md Żeby zniechęcać do indywidualnej komunikacji choćby. Do licha, w cenie benz…"
527,1113017291556470785,2019-04-02 09:56:15,0,MiMichalewicz,2865,"Warszawa, Polska",[],"@dechahced Najlepiej niech każdy sam sobiebwyolaci kasę za smog, bedzie taniej ;)"
528,1113015668230717441,2019-04-02 09:49:48,2,prosumentorg,67,Polska,[],"Raport ""Wykorzystanie potencjału OZE w walce ze smogiem na terenach wiejskich"" przygotowany przez @ISECS_PL stawia…"
529,1113015136657256448,2019-04-02 09:47:42,2,Claudi__01,183, Polska,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [62, 87]}]","RT @osobliwaxx_: i pomyśleć, że on wdycha ten sam smog co wy #ShawnMendesTheTourKrakow"
530,1113015009959993344,2019-04-02 09:47:11,2,osobliwaxx_,140,,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [45, 70]}]","i pomyśleć, że on wdycha ten sam smog co wy #ShawnMendesTheTourKrakow"
531,1113008624929046528,2019-04-02 09:21:49,0,M61RZ,2407,"Warszawa, Polska",[],@MiesoPolskie Czyli robiła smog? ☝️
532,1113004173765771264,2019-04-02 09:04:08,0,candzibanana,204,Rosewood,[],"@mendeska0 Nie, to smog"
533,1113002337444999168,2019-04-02 08:56:50,1,RadioMaryja,32608,Toruń,[],"Sucha Beskidzka: Zaprezentowany został nowy program rządowy ,,Stop smog”"
534,1113002123300626432,2019-04-02 08:55:59,0,Ethouris,374,"Rendsburg, Germany",[],@MartaLokje Ten gość to niby smog? Ale ja to zdjęcie już widziałem w innych okolicznościach... :)
535,1113000879697858560,2019-04-02 08:51:02,1,AlaKaszuba,4149,,[],"RT @AlaKaszuba: @MSzuldrzynski Gdyby ten ksiądz,produkujący smog, miał poczucie winy,powinien razem z książkami spłonąć na stosie-ZE WSTYDU…"
536,1112999202295083008,2019-04-02 08:44:23,1,flakuptaku,26,,"[{'text': 'smog', 'indices': [33, 38]}, {'text': 'Czysteciepło', 'indices': [116, 129]}]",RT @ForumEnergii: Jak walczyć ze #smog w małych miejscowościach? Przedstawimy naszą propozycję 17.04 na konferencji #Czysteciepło 2030 I St…
537,1112998571085848576,2019-04-02 08:41:52,0,domin_smog,25,,[],@BrzezinskiMich Ciekawe jak wypadłaby w tym zestawieniu Ukraina
538,1112998198627459072,2019-04-02 08:40:23,1,AlaKaszuba,4149,,[],"@MSzuldrzynski Gdyby ten ksiądz,produkujący smog, miał poczucie winy,powinien razem z książkami spłonąć na stosie-Z…"
539,1112996041723346945,2019-04-02 08:31:49,8,mendeska0,242,,"[{'text': 'ShawnMendesTheTourKrakow', 'indices': [39, 64]}]",SHAWN WDYCHA TEN SAM SMOG CZUJECIE TO #ShawnMendesTheTourKrakow
540,1112990355924926464,2019-04-02 08:09:13,0,dorotabolin,339,Warszawa,[],@Piotr_Lis_ @Wichura_ I w dodatku smog i zanieczyszczenie powietrza
541,1112990265478930432,2019-04-02 08:08:52,0,jem_kisiell,2248,greetings from califournia,[],@10mona17 Może nie ma zawieruchy ale trochę wieje ale na wasze szczęście rozwijało smog 😁
542,1112986830729875456,2019-04-02 07:55:13,1,ForumEnergii,874,"Warszawa, Polska","[{'text': 'smog', 'indices': [15, 20]}, {'text': 'Czysteciepło', 'indices': [98, 111]}]",Jak walczyć ze #smog w małych miejscowościach? Przedstawimy naszą propozycję 17.04 na konferencji #Czysteciepło 203…
543,1112980644781535233,2019-04-02 07:30:38,0,Dariusz_Sa,74,"Warszawa, Polska",[],@MSzuldrzynski i ten smog idzie do nieba
544,1112976977387053057,2019-04-02 07:16:04,0,Krol_Alexander,555,,[],Rybnicki Alarm Smogowy zawiadomił prokuraturę o możliwości popełnienia przestępstwa przez księdza palącego Harrego…
545,1112969195724201984,2019-04-02 06:45:08,0,JejTac,343,"Poland, Air, Sea, Land, Space!",[],Powiedzcie mi oj co oni tymi samochodami jeżdżą rano i gadają od rzeczy spalając benzynę i smog zwiększajac. Nie mo…
546,1112968909303566336,2019-04-02 06:44:00,10,PBudzisz,33,,[],RT @MPiT_GOV_PL: Walka ze smogiem jest tak naprawdę walką o zdrowie naszych dzieci i naszych najbliższych.Przez smog w Polsce przedwcześnie…
547,1112968734820401155,2019-04-02 06:43:18,0,murawski_marcin,572,Polska,[],"@mirek_szczerba @smok05 @PresidentWalesa to raczej smog 0,5"
548,1112968481719414787,2019-04-02 06:42:18,0,Lady_Ant,24,,[],@AmelCavtat @WitoldGlowacki Żadnych. Palenie książek powoduje smog.
549,1112959500003274752,2019-04-02 06:06:37,0,FundacjaIRME,365,"Poznań, Polska","[{'text': 'ekologia', 'indices': [79, 88]}, {'text': 'środowisko', 'indices': [89, 100]}, {'text': 'natura', 'indices': [101, 108]}]",Codzienny raport smogowy – 2.04.2019 - przez @swiatoze #ekologia #środowisko #natura…
550,1112959314367561728,2019-04-02 06:05:52,0,MOstafinska,693,"Śląskie, Polska",[],"@MSzuldrzynski Smog to pewnie wymysł lewaków i ateistów. Prawdziwy Polak i katolik pali czym popadnie, najchętniej…"
551,1112957639481229312,2019-04-02 05:59:13,0,SwiatOZE,301,,"[{'text': 'smog', 'indices': [107, 112]}]","Kolejny dzień z dobrym powietrzem, no może poza kilkoma wyjątkami, jak Zasole czy Krościenko nad Dunajcem. #smog…"
552,1112953916554084352,2019-04-02 05:44:26,0,RSuligowski,71,Wrocław,[],@Ola_Ptak @WTP_Warszawa Damn. @trzaskowski_ : źle się dzieje w mieście Warszawa. Proszę o pilną odpowiedź. Niemal…
553,1112952995220729857,2019-04-02 05:40:46,0,Grzegor11419359,17,Śląsk,[],@MSzuldrzynski @rzeczpospolita Palenie papieru powoduje smog???😂😂😂 ot naukowiec się znalazł.
554,1112951723918790656,2019-04-02 05:35:43,0,smog_wawerski,270,"Warszawa, Polska",[],@bderski @mac_podo @WysokieNapiecie Skoro dokładnych danych nie ma to ja bym wolał 25% instalowanych teraz i 40% w 2020r. Może być ? ;-)
555,1112936492433899520,2019-04-02 04:35:11,0,Somethingbitchs,14,,[],@catch__fire Świeży smog na pewno mu dobrze zrobi
556,1112924503640870912,2019-04-02 03:47:33,5,alarm_smogowy,3332,,[],"RT @Wozny3: Mobilizacja w regionie! Skawina zapowiedziała złożenie jutro wniosku do @MPiT_GOV_PL w ramach STOP SMOG, a następne gminy (w ty…"
